STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
60,MAYBE,Abeysuriya2010,Article,"A 4-year-old fully immunised male presented to a regional hospital in the West Kimberley with fever and lethargy. Blood cultures yielded serogroup B Neisseria meningitidis, resistant to benzylpenicillin (minimum inhibitory concentration (MIC) 1.0 mg/L). The patient was treated with intravenous ceftriaxone and made a complete recovery. Although invasive N. meningitidis isolates with reduced penicillin susceptibility are not uncommon in Australia, this is the first report of a benzylpenicillin-resistant isolate (MIC {\textgreater} 0.5 mg/L) causing invasive disease. As benzylpenicillin is currently recommended as first line empiric and definitive therapy for invasive meningococcal disease, the emergence of penicillin-resistant N. meningitidis disease is of concern and emphasises the importance of ongoing surveillance for antimicrobial resistance.",S D Abeysuriya and D J Speers and J Gardiner and R J Murray,"1447-4514 (Print)
1447-4514",Communicable diseases intelligence,",*Penicillin Resistance,Anti-Bacterial Agents/*therapeutic use,Australia,Bacteremia/*microbiology,Ceftriaxone/*therapeutic use,Child,Genotype,Humans,Male,Meningococcal Infections/diagnosis/*drug therapy,Microbial Sensitivity Tests,Neisseria meningitidis,Neisseria meningitidis/*drug effects/genetics,Preschool,Western Australia,antiinfective agent,article,bacteremia,case report,ceftriaxone,drug effect,genetics,genotype,human,male,meningococcosis,microbiological examination,microbiology,penicillin resistance,preschool child",342--344,"{Penicillin-resistant Neisseria meningitidis bacteraemia, Kimberley region, March 2010}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L360240584 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=07253141{\&}id=doi:{\&}atitle=Penicillin-resistant+Neisseria+meningitidis+bacteraemia{\%}2C+Kimberley+region{\%}2C+March+,34,2010,3,"From Duplicate 1 (Penicillin-resistant Neisseria meningitidis bacteraemia, Kimberley region, March 2010 - Abeysuriya, S D; Speers, D J; Gardiner, J; Murray, R J)

Abeysuriya, Shivanti D
Speers, David J
Gardiner, Jackie
Murray, Ronan J
Case Reports
Journal Article
Australia
Commun Dis Intell Q Rep. 2010 Sep;34(3):342-4.",NA,11/26/2010,eng,21090191,YES,Brooke,NO,Mushtaq,Zach,Zach_3,yes,,
73,MAYBE,AbouShady2015,Article,"Epidemiological and molecular data on community acquired methicillin resistant Staphylococcus aureus (CA-MRSA) are still scarce in both Egypt and Saudi Arabia. There is almost no data regarding methicillin resistant Staphylococcus aureus (MRSA) prevalence in both countries. This study was conducted to investigate the prevalence and molecular epidemiology of S. aureus and MRSA nasal carriage among outpatients attending primary health care centers in two big cities in both countries. A total of 206 nasal swabs were obtained, 103 swabs from each country. S. aureus isolates were characterized by antibiotic susceptibility, presence of mecA and PVL genes, SCCmec-typing and spa typing, the corresponding Multi locus sequence typing clonal complex was assigned for each spa type based on Ridom StaphType database. MRSA was detected in 32{\%} of the Egyptian outpatients while it was found in 25{\%} of the Saudi Arabian outpatients. All MRSA isolates belonged to SCCmec type V and IVa, where some isolates in Saudi Arabia remained nontypeable. Surprisingly PVL(+) isolates were low in frequency: 15{\%} of MRSA Egyptian isolates and 12{\%} of MRSA isolates in Saudi Arabia. Two novel spa types were detected t11839 in Egypt, and t11841 in Saudi Arabia. We found 8 spa types among 20 isolates from Egypt, and 12 spa types out of 15 isolates from Saudi Arabia. Only two spa types t008 and t223 coexisted in both countries. Four clonal complexes (CC5, CC8, CC22, and CC80) were identified in both Egypt and Saudi Arabia. However, the data collected lacked a representation of isolates from different parts of each country as only one health center from each country was included, it still partially illustrates the CA-MRSA situation in both countries. In conclusion a set of control measures is required to prevent further increase in MRSA prevalence.",H M {Abou Shady} and A E Bakr and M E Hashad and M A Alzohairy,1413-8670,Braz J Infect Dis,"Anti-Bacterial Agents/pharmacology,Carrier State/*microbiology,Community acquired methicillin resistant Staphyloc,Cross-Sectional Studies,DNA, Bacterial/genetics,Egypt,Humans,Methicillin-Resistant Staphylococcus aureus/drug e,Microbial Sensitivity Tests,Multilocus Sequence Typing,Nasal Cavity/*microbiology,Outpatients,Outpatients in Egypt and Saudi Arabia,Phylogeny,Primary Health Care/*statistics {\&} numerical data,SCCmec typing,Saudi Arabia,Spa typing,Staphylococcal Infections/microbiology,Virulence Factors/genetics,purification",68--76,{Staphylococcus aureus nasal carriage among outpatients attending primary health care centers: a comparative study of two cities in Saudi Arabia and Egypt},NA,19,2015,1,"1678-4391
Abou Shady, Hala M
Bakr, Alaa Eldin A
Hashad, Mahmoud E
Alzohairy, Mohammad A
Comparative Study
Journal Article
Brazil
Braz J Infect Dis. 2015 Jan-Feb;19(1):68-76. doi: 10.1016/j.bjid.2014.09.005. Epub 2014 Dec 15.",10.1016/j.bjid.2014.09.005,12/20/2014,eng,25523075,YES,Cale,NO,Zach,Allison,Zach_3,yes,,
171,MAYBE,Afsar2012,Article,"Linezolid which is the first member of oxazolidinone class of synthetic antimicrobial agents, was licensed for the treatment of gram-positive coccal infections in Turkey in 2006. In recent years, multidrug-resistant pathogens, especially vancomycin-resistant enterococci (VRE), have emerged rapidly worldwide and linezolid exhibited good clinical efficacy against VRE. However, linezolid-resistant bacteria have been reported from Turkey. In April 2011, a 66-year-old paraplegic woman was admitted to our hospital because of an infected decubitis ulcer and empirical antibiotic therapy was started. Since the patient's condition worsened during treatment, she was moved to the intensive care unit. Klebsiella pneumoniae, methicillin-resistant Staphylococcus aureus and vancomycin-resistant Enterococcus faecium were recovered from tracheal aspirates and blood, respectively. Following three weeks of linezolid therapy blood culture yielded linezolid and vancomycin resistant E.faecium. Linezolid resistance in the VRE strain was confirmed by polymerase chain reaction and sequence analysis, subsequently. Linezolid-resistant two isolates were identified as E.faecium by 16S rRNA sequencing and both isolates had C2576U mutation in 23S rRNA gene. Linezolid resistance which was identified in a vancomycin-resistant E.faecium isolate is a new problem for Turkey. Last year another mutation related to linezolid resistance was reported from Istanbul, Turkey. The isolate had G2576T mutated 23S rRNA genes. Resistance should be considered and closely followed-up during linezolid treatment.",I Afşar and I Bariş and A {Gamze Şener} and V Köksal and M Demirci,0374-9096,Mikrobiyoloji Bulteni,"Enterococcus faecium,Gram positive infection,Turkey (republic),acetamide derivative,aged,antibiotic resistance,antiinfective agent,article,case report,decubitus,drug effect,female,genetics,human,linezolid,microbiology,multidrug resistance,mutation,oxazolidinone derivative",516--518,{Linezolid-resistant Enterococcus faecium: The first G2576T mutation in Turkey},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L365620515 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=03749096{\&}id=doi:{\&}atitle=Linezolid-resistant+Enterococcus+faecium{\%}3A+The+first+G2576T+mutation+in+Turkey{\&}stitl,46,2012,3,NA,NA,NA,NA,NA,YES,Allison,MAYBE,Erica,Erica,Zach_3,no,Could not get access to the full-text through Emory,
200,YES,Aggoune2008,Article,NA,N Aggoune and A Chabani and D Tiouit and M Naim and K Rahal,"0399-077X (Print)
0399-077x",Med Mal Infect,"*Vancomycin Resistance,Algeria/epidemiology/ethnology,Antibiotic Prophylaxis/adverse effects,Bacteriuria/*microbiology,Cross Infection/microbiology,Disease Susceptibility,Enterococcus faecalis/*drug effects/isolation {\&} pu,France,Gram-Positive Bacterial Infections/epidemiology/*m,Humans,Male,Postoperative Complications/microbiology,Travel,Urogenital Abnormalities/complications/surgery,Young Adult",557--558,{[First case of vancomycin-resistant Enterococcus faecalis in Algeria]},NA,38,2008,10,"Aggoune, N
Chabani, A
Tiouit, D
Naim, M
Rahal, K
Case Reports
Letter
France
Med Mal Infect. 2008 Oct;38(10):557-8. doi: 10.1016/j.medmal.2008.05.003.",10.1016/j.medmal.2008.05.003,9/24/2008,fre,18809271,YES,Brooke,YES,Ayomide,Ayomide,Zach_3,no,could not get the full-text in English,
255,YES,Ahmad2015,Article,"The different pathogenic bacterial strains have an important impact on the health of both of human and animals with consequence of both life conditions and economic situation. Isolation and characterisation of the different strains as well as the new emerging species and sub-species of these bacteria helps us to develop new antibiotic agents and the modification of the ones in use in order to cure both the human and the livestock animals from the infection with these microorganisms. During our study 80 different strains of Salmonella bacterium were isolated with later characterisation from a group 80 patients consisted of 44 male and 36 female individuals from Sulaimaniya, Erbil and Duhok governorates. Characterisation of the strains were accomplished be applying the E-test, disc diffusion test and the multiplex PCR with five different primer pairs for the identification of genes responsible of the O-antigene or the H-antigene respectively. 94.6{\%} of the individuals were bearing the O-antigene, 5.4{\%} were bearing the H-antigen. All the isolated strains were resistant against different antibiotics but all of them were resistant against chloramphenicol and gentamicin and seven different local strains were characterized. We also can conclude that these new local strains can be a good source for further studies on the molecular determination of the antibiotic resistance in gram negative bacteria and provide essential information for the developmental status of these bacteria with further development of new antibiotics in order to contain the outbreak of disease caused by bacterial microorganisms.",S H R Ahmad and R M A {Al Obaidi} and S K Arif and H M Said,1742-464X,FEBS Journal,"Gram negative bacterium,Iraq,Salmonella,antibiotic agent,antibiotic resistance,antigen,bacterial strain,bacterium,biochemistry,chloramphenicol,disk diffusion,epsilometer test,female,gene,gentamicin,health,human,infection,livestock,male,microorganism,multiplex polymerase chain reaction,patient,species",104,{Isolation and characterization of different local Salmonella strains from Northern Iraq},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L71949999 http://dx.doi.org/10.1111/febs.13339 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1742464X{\&}id=doi:10.1111{\%}2Ffebs.13339{\&}atitle=Isolation+and+characterizatio,282,2015,NA,NA,NA,NA,NA,NA,MAYBE,Brooke,NO,Erica,Allison,Zach_3,no,could not get full-text access through Emory,
296,MAYBE,Aia2016,Article,"Background Reliable estimates of the burden of multidrug-resistant tuberculosis (MDR-TB) are crucial for effective control and prevention of tuberculosis (TB). Papua New Guinea (PNG) is a high TB burden country with limited information on the magnitude of the MDR-TB problem. Methods A cross-sectional study was conducted in four PNG provinces: Madang, Morobe, National Capital District and Western Province. Patient sputum samples were tested for rifampicin resistance by the Xpert MTB/RIF assay and those showing the presence of resistance underwent phenotypic susceptibility testing to first- and second-line anti-TB drugs including streptomycin, isoniazid, rifampicin, ethambutol, pyrazinamide, ofloxacin, amikacin, kanamycin and capreomycin. Results Among 1,182 TB patients enrolled in the study, MDR-TB was detected in 20 new (2.7{\%}; 95{\%} confidence intervals [CI] 1.1-4.3{\%}) and 24 previously treated (19.1{\%}; 95{\%}CI: 8.5-29.8{\%}) TB cases. No case of extensively drug-resistant TB (XDR-TB) was detected. Thirty percent (6/20) of new and 33.3{\%} (8/24) of previously treated cases with MDR-TB were detected in a single cluster in Western Province. Conclusion In PNG the proportion of MDR-TB in new cases is slightly lower than the regional average of 4.4{\%} (95{\%}CI: 2.6-6.3{\%}). A large proportion of MDR-TB cases were identified from a single hospital in Western Province, suggesting that the prevalence of MDR-TB across the country is heterogeneous. Future surveys should further explore this finding. The survey also helped strengthening the use of smear microscopy and Xpert MTB/RIF testing as diagnostic tools for TB in the country.This is an open access article, free of all copyright, and may be freely reproduced, distributed, transmitted, modified, built upon, or otherwise used by anyone for any lawful purpose. The work is made available under the Creative Commons CC0 public domain dedication.",P Aia and M Kal and E Lavu and L N John and K Johnson and C Coulter and J Ershova and O Tosas and M Zignol and S Ahmadova and T I Islam,1932-6203,PLoS ONE,",Adult,Antitubercular Agents/*therapeutic use,Cross-Sectional Studies,Drug Resistance,Female,Humans,Male,Microbial Sensitivity Tests,Multidrug-Resistant/*drug therapy/*e,Multiple,Mycobacterium tuberculosis/drug effects,Papua New Guinea,Papua New Guinea/epidemiology,Prevalence,Surveys and Questionnaires,Tuberculosis,Young Adult,adult,aged,amikacin,antibiotic resistance,article,capreomycin,cross-sectional study,drug effect,drug resistant tuberculosis,ethambutol,female,human,isoniazid,kanamycin,major clinical study,male,middle aged,ofloxacin,phenotype,population research,pyrazinamide,rifampicin,streptomycin,treatment outcome,young adult",e0149806,{The burden of drug-resistant tuberculosis in Papua New Guinea: Results of a large population-based survey},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L609296019 http://dx.doi.org/10.1371/journal.pone.0149806 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=19326203{\&}id=doi:10.1371{\%}2Fjournal.pone.0149806{\&}atitle=The+burd,11,2016,3,"From Duplicate 2 (The Burden of Drug-Resistant Tuberculosis in Papua New Guinea: Results of a Large Population-Based Survey - Aia, P; Kal, M; Lavu, E; John, L N; Johnson, K; Coulter, C; Ershova, J; Tosas, O; Zignol, M; Ahmadova, S; Islam, T)

1932-6203
Aia, Paul
Kal, Margaret
Lavu, Evelyn
John, Lucy N
Johnson, Karen
Coulter, Chris
Ershova, Julia
Tosas, Olga
Zignol, Matteo
Ahmadova, Shalala
Islam, Tauhid
Journal Article
Research Support, Non-U.S. Gov't
United States
PLoS One. 2016 Mar 22;11(3):e0149806. doi: 10.1371/journal.pone.0149806. eCollection 2016.",10.1371/journal.pone.0149806,3/24/2016,eng,27003160,YES,Brooke,NO,Erica,Allison,Zach_3,yes,,
340,MAYBE,Akinyemi2015,Article,"Purpose: The global spread of bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} extended-spectrum beta-lactamase (ESBL)-producingSalmonella spp. remains a major threat to treatment and control. Evidence of emergence and spread of this marker are lacking in Nigeria. This study investigated bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} ESBL production amongSalmonella isolates from hospitalized patients. Methods: Patients (158 total) made up of two groups were evaluated. Group A was composed of 135 patients with persistent pyrexia and group B was composed of 23 gastroenteritis patients and their stool samples. Samples were cultured, and isolates were identified and were subjected to antibiotic susceptibility testing by standard methods. Isolates were further screened for ESBL production, bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} genes and transferability by double disk synergy test, plasmid extraction, polymerase chain reaction, and conjugation experiment. Results: Thirty-five (25.9{\%}) Salmonella isolates were identified from group A, of which 74.3{\%} wereS. typhi, 22.9{\%} were S. paratyphi and two (5.7{\%}) were invasive non-typhoidal S. enteritidis. NinePlasmodium falciparum infections were recorded, four of which were identified as co-infections with typhoidal Salmonella. Only two (8.7{\%}) S. enteritidis samples were obtained from group B (P{\textgreater}0.05). A total of 24 isolates were ESBL-positive, eliciting resistance to five to seven antibiotics, and were multiple-drug resistant. ESBL production due to the bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} gene cluster was detected in eleven (45.8{\%}) Salmonella isolates. Nine (81.8{\%}) of the eleven bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} ESBL producers were S. typhi and two (18.2{\%}) isolates were S. enteritidis. Four of nine S. typhi bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} ESBL-producing strains harbored 23 kb self-transmissible plasmid that was co-transferred with cefotaxime and augmentin resistance to Escherichia coli j53-2 transconjugants. Conclusion: This study revealed the emergence of bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} S. typhi as an agent of persistent pyrexia with potential to spread to other Enterobacteriaceae in Lagos, Nigeria. Cautionary prescription and judicious use of third-generation cephalosporins, particularly cefotaxime, for the treatment of typhoid fever and routine screening for P. falciparum co-infection with ESBL-producingSalmonella in the laboratories during diagnosis of persistent pyrexia conditions in patients are recommended.",K O Akinyemi and B A Iwalokun and O O Alafe and S A Mudashiru and C Fakorede,1178-6973,Infection and Drug Resistance,"Nigeria,Salmonella enterica serovar Enteritidis,Salmonella enterica serovar Typhi,amoxicillin plus clavulanic acid,ampicillin,antibiotic resistance,antibiotic sensitivity,article,bacterial strain,bacterium culture,bacterium identification,bacterium isolate,beta lactamase,beta lactamase CTX M I,cefotaxime,ceftazidime,ceftriaxone,colistin,controlled study,cotrimoxazole,extended spectrum beta lactamase producing Salmone,gastroenteritis,gene cluster,hospital patient,human,major clinical study,malaria falciparum,mixed infection,multidrug resistance,nalidixic acid,nonhuman,plasmid,tetracycline,typhoid fever,unclassified drug",99--106,"{Bla{\textless}inf{\textgreater}CTX-M-I{\textless}/inf{\textgreater} group extended spectrum beta lactamase-producing Salmonella typhi from hospitalized patients in Lagos, Nigeria}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L604425824 http://dx.doi.org/10.2147/IDR.S78876 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=11786973{\&}id=doi:10.2147{\%}2FIDR.S78876{\&}atitle=Bla{\%}3Cinf{\%}3ECTX-M-I{\%}3C{\%}2Finf,8,2015,NA,NA,NA,NA,NA,NA,YES,Allison,MAYBE,Nchedo,Nchedo,Zach_3,yes,,
353,MAYBE,Aktas2006,Article,NA,Z Aktas and C Bal and K Midilli and L Poirel and P Nordmann,"1198-743X
1469-0691",Clinical Microbiology and Infection,"DNA sequence,Enterobacteriaceae infection,Klebsiella pneumoniae,Turkey (republic),amikacin,antibiotic resistance,antibiotic sensitivity,antiinfective agent,bacterial transmission,bacterium isolate,blood culture,carbapenem,case report,cefoperazone plus sulbactam,cefotaxime,ceftazidime,ceftriaxone,ciprofloxacin,clavulanic acid,drug antagonism,drug potentiation,edetic acid,gentamicin,human,imipenem,letter,meropenem,metallo beta lactamase,metallo beta lactamase IMP 1,minimum inhibitory concentration,nonhuman,piperacillin plus tazobactam,polymerase chain reaction,preschool child,priority journal,protein expression,unclassified drug",695--696,{First IMP-1-producing Klebsiella pneumoniae isolate in Turkey [1]},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L43842497 http://dx.doi.org/10.1111/j.1469-0691.2006.01480.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1198743X{\&}id=doi:10.1111{\%}2Fj.1469-0691.2006.01480.x{\&}atitle=F,12,2006,7,NA,NA,NA,NA,NA,MAYBE,Cale,MAYBE,Mushtaq,Mushtaq,Zach_3,yes,,
382,YES,Al-Bayssari2015,Article,We report here the first case of a carbapenem-resistant Pseudomonas aeruginosa clinical isolate harboring the insertion sequence (IS) element IS. Pa1328 in the oprD gene in an idiopathic pulmonary fibrosis patient in France previously treated with imipenem.,C Al-Bayssari and C Valentini and C Gomez and M Reynaud-Gaubert and J M Rolain,2052-2975,New Microbes and New Infections,"Pseudomonas aeruginosa,aged,aminoglycoside,antibiotic sensitivity,bacterial strain,bacterium identification,bacterium isolation,beta lactam,case report,colistin,fibrosing alveolitis,gene insertion sequence,human,letter,male,matrix assisted laser desorption ionization time o,multilocus sequence typing,nonhuman,polymerase chain reaction,porin,priority journal,quinoline derived antiinfective agent,rifampicin,sequence analysis",26--27,"{First detection of insertion sequence element ISPa1328 in the oprD porin gene of an imipenem-resistant Pseudomonas aeruginosa isolate from an idiopathic pulmonary fibrosis patient in Marseille, France}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L604847574 http://dx.doi.org/10.1016/j.nmni.2015.05.004 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=20522975{\&}id=doi:10.1016{\%}2Fj.nmni.2015.05.004{\&}atitle=First+detect,7,2015,NA,NA,NA,NA,NA,NA,YES,Allison,YES,Ayomide,Ayomide,Zach_3,yes,,
393,MAYBE,Al-Hadithy2010,Article,NA,N Al-Hadithy and Z Zoumot and S Parida and A Barlow,"1752-6981
1752-699X",Clinical Respiratory Journal,"Panton Valentine leukocidin,adult,adult respiratory distress syndrome,antibiotic agent,antibiotic therapy,article,artificial ventilation,bacterial pneumonia,bacterium culture,blood culture,brain infarction,case report,clinical examination,computer assisted tomography,confusion,coughing,daily life activity,dyspnea,female,fever,flucloxacillin,hemofiltration,human,hypertensive agent,lung lavage,methicillin resistant Staphylococcus aureus infect,mitral valve prolapse,positive end expiratory pressure,priority journal,rehabilitation care,rifampicin,transesophageal echocardiography,treatment duration,treatment outcome",61--64,{Panton-Valentine leukocidin pneumonia: An emerging threat},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L358066095 http://dx.doi.org/10.1111/j.1752-699X.2009.00150.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=17526981{\&}id=doi:10.1111{\%}2Fj.1752-699X.2009.00150.x{\&}atitle=,4,2010,1,NA,NA,NA,NA,NA,MAYBE,Brooke,NO,Erica,Allison,Zach_3,yes,,
